Sample,TFRC,PTEN,ATM,LDLR,CYP2B6,PIK3C3,PLCB4,GNG10,SYNJ1,HDAC6,GSTM3,ARF6,WNT11,REL,HFE,KDR,IL2RA,VPS52,PRKCI,FDFT1,RPS9,CDC40,FURIN,LEF1,GCLC,APEH,DLG1,PDGFA,BCHE,UBE2H,UPF2,UPF3A,TRPV4,RPLP0,FMR1,HBS1L,HTATSF1,YAP1,SAP30,FDXR,SDHD,GTF2H3,DMTF1,KCNA4,PCF11,SYMPK,NLK,CBFB,SIX1,MPDZ,GLS2,SGTA,WDR4,TRAF5,RNF6,PHF3,LIPC,TRIM31,TRPC3,AAK1,FOXL2,GALNT7,SMARCA2,CBX5,ADCYAP1,FZD8,NFATC1,MDK,CALM2,PPP3CB,ROCK1,CREM,SLC9A3R2,PARD6A,PPIA,SPN,NEFL,FA2H,NCOA3,AKAP1,EFNB2,PTPRS,SS18L2,PTPN12,CECR5,DLEC1,TAF1C,MAGEC2,IRAK3,FOXK2,HTR1E,ITGA10,ADAMTS7,TP53I3,PDE7B,SEMA6B,CDC25B,PAX3,SUV39H1,FGFR3,Disease_State
GSM371125,4.99075135,6.479319675,6.278955641,4.191028641,4.661301609,4.445798932,6.333964645,10.58730679,4.80740355,5.533325358,5.584026904,8.782374275,1.953010459,5.927707328,5.161596573,7.869308517,4.250659842,7.734272001,6.896635914,7.449999284,7.789780086,6.799855712,5.041546962,6.199598025,5.473270326,5.578534734,5.537145218,4.469772174,4.456339996,5.398189781,7.373794467,7.667209718,4.514247916,12.14671598,9.566129661,5.815493928,7.557789653,7.912561672,6.580292837,1.729394643,6.280849904,7.966703051,8.268234681,2.715388351,6.878923299,4.119614823,5.737875495,8.269149527,3.89002512,6.952142454,2.327284135,5.997919463,4.849359763,3.413333599,4.11932695,6.797562091,1.359869228,2.99364608,5.558918454,4.189505803,4.268594008,8.548125562,6.207384764,6.486198713,2.383911075,4.80303191,4.961214,7.050428191,12.91577834,8.129352284,5.375409072,5.474994996,0.519206289,3.845024494,9.311968404,3.788536455,2.758406047,3.001818634,7.018047296,4.997217927,8.82513779,2.667523887,8.216202376,5.431174587,5.888858894,2.920740055,3.435979942,4.597561083,4.867503085,5.599941321,4.379517636,8.708782399,2.501193976,7.082055737,5.623423174,3.105339688,9.284600824,4.947507518,6.635504113,6.059354776,Non-Metastasis
GSM371126,5.041044598,6.696855505,5.099370086,4.6237662,3.98335733,4.975643801,4.638179396,10.96347151,5.159346734,5.162426943,7.631233455,7.856878435,7.542410241,5.375500279,4.237433598,6.308450065,3.264161857,7.904035091,6.84662291,8.031436144,9.313089564,6.454232413,5.692670385,5.885780671,6.106999463,5.189788229,5.567843875,4.658837855,8.048220805,5.500344571,7.286953599,5.778476474,5.967488277,12.82592579,9.299468424,4.048579609,7.827977353,7.621422026,6.57962092,1.978391807,6.953954434,8.969056547,8.836642562,2.508741777,6.087810458,2.705002703,5.601029419,8.534645927,4.218661311,6.440975512,0.439676696,6.00298237,5.055624643,2.185134037,4.340968712,5.606819299,1.71603545,1.811111199,2.042442477,4.170153845,3.790318455,6.998756793,6.423270658,5.318074694,3.022935407,4.752128722,4.459316961,5.953480445,12.337407,7.405273196,4.100557608,4.199006166,3.053827412,5.135533225,9.432158855,1.245950152,1.769063503,4.232618731,5.737192337,5.253553033,6.000222823,3.066216317,8.482023622,4.086946019,8.166331301,2.792520416,4.07248633,2.339608376,4.662352109,5.540114236,4.972261871,7.509785796,2.616504675,6.934599842,5.823953895,3.869011031,7.772713533,2.727889839,5.582442538,7.575746759,Non-Metastasis
GSM371127,4.973235896,6.752852919,5.747819967,4.347358157,4.912365782,4.939734439,7.190746457,10.51206391,4.810322171,4.379903471,7.301576091,8.465556425,0.714660359,5.256308007,5.278703309,8.019534765,3.684333277,8.74301362,7.196277262,7.108884847,8.082988005,6.266086232,5.834660767,6.321633843,6.530940493,4.661668454,6.055954635,4.027796757,9.113422392,5.073170149,8.74841246,7.122573176,4.161059123,12.83769634,8.318699679,5.522320089,6.891844904,8.215204458,5.882939511,2.823368489,6.211119916,8.770268854,8.762372538,2.523492434,6.509647151,4.965837208,5.990929399,9.255181695,4.53331122,8.045000733,2.383708487,6.637003104,6.086124554,3.477293887,4.744707339,6.882530595,-0.308803723,2.99858728,3.713815214,4.034405926,1.560651043,7.376414342,6.543842016,6.106927838,1.898140579,5.162623564,4.985042859,9.000248646,12.32804822,8.413470181,5.038348647,5.61534053,2.74613015,4.84200387,9.663684705,1.219480707,3.793704417,4.469494224,6.886797056,5.568798346,8.620064952,3.000167815,8.649554489,4.938236437,7.969044569,2.302891953,4.960427078,5.459397597,4.752102343,5.829590669,5.16587966,5.905476441,3.606089426,7.208055297,4.93404741,4.050315662,9.106473747,3.72943927,5.980382829,8.364744156,Metastasis
GSM371128,5.88025433,6.226106589,5.979635123,3.57975807,3.169022103,3.832207656,6.818031284,10.35743966,4.234906949,5.867915765,8.466814115,9.013065269,2.70256297,5.4317227,5.097988919,7.345165834,3.738535954,9.04431739,6.543100884,7.822346633,7.832191197,6.648013547,6.441947312,5.935980889,6.749316842,5.684987243,5.468662769,5.377748261,6.14345108,5.33209413,7.727343499,6.716426976,5.682911582,12.90797452,8.972479478,4.97675507,7.53072848,8.283911552,6.20614922,3.14218739,7.597512356,8.043313814,8.056043022,3.051533732,6.846242401,3.425595995,5.539509032,8.096355982,4.950786312,6.905651877,0.960774044,6.573629338,5.627469595,3.905759675,4.200346291,5.669413754,5.474647754,3.256608151,4.376535856,4.923704119,4.660585303,6.766361771,5.554257923,6.660403399,2.384490884,4.737703032,5.197796135,6.763225641,12.29998665,7.954985208,4.199974097,5.357115777,-0.659489997,3.014959853,9.24042426,2.095094273,2.305486322,4.622937628,5.045605709,6.284794534,8.830592485,4.32911048,7.406957962,4.995372186,7.025141182,3.540635883,5.348096884,2.918380416,4.994476839,5.658287686,4.935828178,8.565486009,1.572606877,8.025510198,5.617291759,3.634683269,7.832915593,4.392867326,5.208086617,6.543414542,Non-Metastasis
GSM371129,4.892106563,6.690670493,5.155537669,3.689291394,3.40417892,5.003636418,5.217204609,10.19309713,4.992976374,4.667637783,7.132402128,7.753099326,5.896630851,5.157806009,5.000345575,7.057588542,5.11605879,8.390002287,5.148262602,7.557600007,9.006864177,6.618594035,5.770217747,5.659826578,5.171344089,5.149339126,5.034556011,6.051399065,3.81856955,4.860991351,7.546900386,6.321391079,4.976575937,12.4526451,8.962926796,6.011178501,6.827169255,7.410044118,4.674492289,2.920175677,8.246369728,7.962235225,8.695695032,2.184494653,6.171544443,4.083911852,5.164668597,7.853064747,5.245654514,6.167885312,1.970715624,6.222585336,4.964692192,5.014036691,4.54195478,5.773465978,3.125598889,2.692209998,2.656671081,3.946911259,6.4476902,6.540691306,5.344926155,5.146813126,2.678708873,4.036778854,4.116646681,6.920006593,11.93156993,7.988204551,4.47119524,5.196409683,-0.213349875,5.364311714,9.638323298,1.399925027,3.057374301,5.298913213,4.792415562,5.468036409,6.960124777,3.472441713,7.657496731,5.446748928,6.688418017,3.728434281,5.437932125,4.156043772,3.635212436,5.413757572,4.525045884,6.606994412,1.81749612,6.344399511,5.77074692,5.137430689,7.375492337,5.050592514,5.64389517,6.068722798,Non-Metastasis
GSM371130,6.231610933,6.725753929,5.785750022,4.272490033,3.33164043,4.707550346,6.182225242,10.8335158,5.355999038,3.93748288,7.206007452,8.369196445,3.522609409,5.961046247,5.503312529,7.95611501,4.380826379,8.606976273,6.757445022,7.921974102,7.895786708,6.964803682,6.778218594,5.147821848,7.139881957,5.769287365,6.216677662,4.955760692,0.658918887,5.144380606,8.844025253,5.790622826,5.3093127,12.93076427,9.332098015,6.227358593,6.977495422,7.818253466,5.633666567,4.381467304,7.233808189,8.363574274,8.594054504,2.752742044,6.644514244,5.098783411,5.862125067,8.567638757,4.20334143,7.282880434,1.105945657,6.51218682,5.847313942,4.414972119,4.348157948,6.277801572,5.626075306,2.381794375,4.086192461,4.485893651,4.073098341,8.060240199,5.868109563,6.304176217,1.965572917,4.092815127,6.945136042,7.031118512,12.45543452,8.803625552,4.116514876,6.045275992,1.201043227,3.72316715,9.882752607,0.983431599,2.435225542,3.798778141,5.974247003,5.649803699,8.647998897,3.019346412,8.293217933,6.371030296,8.179296629,2.106134177,3.693572986,2.019372707,5.686157402,5.650960271,4.464015047,8.425599143,2.297389033,7.576263645,5.087551558,5.680293551,8.334474129,3.987040898,6.631634139,5.432984293,Non-Metastasis
GSM371131,4.971873145,6.445771615,5.71245113,3.713347839,2.882644946,4.018291317,4.948542094,10.67051126,5.401369129,5.789228776,6.546532946,8.843983755,0.735550139,6.3382583,5.45270041,8.501122872,3.261921541,7.90171563,6.91830277,7.566048841,8.342366233,6.836549809,6.912289126,6.130558929,6.767556777,4.939044322,6.992998408,5.872934056,4.800137232,5.709252557,7.741113442,6.514365833,4.248936883,12.8908556,8.839091182,5.410195741,6.941546159,8.856199699,5.889231489,4.203552819,6.38959824,7.871555944,8.703936495,5.146205685,7.589101904,4.51439705,6.263370065,7.899283619,4.770357787,7.880785427,1.954078395,5.761385237,5.612656569,4.930739054,5.392327729,6.390837508,1.202359157,1.397746356,4.966601485,4.302737056,0.979028736,7.889625331,6.604410717,5.758477503,2.816880583,6.366935937,5.815980708,6.81655502,12.59558798,8.6584712,4.304161545,6.551755354,3.907346635,4.149183395,9.355209559,3.397164142,1.35328886,4.605753477,6.119983689,6.428774406,8.148031226,2.863845901,8.020917687,6.152235096,8.030529604,2.962379491,3.728325589,3.316901312,5.659895908,5.853899517,4.281450982,9.795208157,3.367839672,7.411960015,4.647581019,3.84810845,8.376885601,4.717394424,6.834960172,4.0481231,Metastasis
GSM371132,5.626856706,6.424875281,6.294440545,3.13531719,5.087577137,3.414631963,7.410619663,9.919199007,5.530988573,5.601727919,6.975323085,8.717124102,2.166707627,5.663316122,5.046757187,8.732460349,4.771537109,8.882304866,6.415558859,7.559233685,7.725656247,6.400226927,7.372922135,5.821595145,5.965771726,5.286748313,5.570145815,5.690962035,3.216170658,4.999523581,7.822788399,5.853646105,2.472766046,12.38593043,9.708076391,5.46541007,7.727236023,8.335610605,4.96374472,4.165772809,6.856440624,7.686724552,8.460358741,1.665451521,7.031918728,4.416962741,6.003285065,6.880907626,5.081237801,7.552456293,0.519397704,6.4664195,5.024013416,4.913394354,3.920667049,6.332047327,4.50991412,2.71627424,3.801057832,4.72851151,3.400369724,6.474054152,5.870401366,6.534760837,3.54952041,4.515915983,5.776167743,8.614916074,11.98904295,8.349853176,4.132570597,5.768759173,3.933183716,4.923763511,9.594183561,2.193835107,3.470880187,3.257935641,5.688274194,6.749092223,8.621897595,3.175781594,7.700276572,3.708592559,6.494245098,1.408346089,4.982626098,3.623461428,5.310768565,6.338569304,4.739748314,9.42379618,2.964401182,7.289869644,4.222456682,3.254339473,8.22415426,4.58677189,6.461851575,4.542633439,Non-Metastasis
GSM371133,6.750357393,5.76096047,5.940927065,4.191434775,2.169605634,4.247738429,6.956654216,10.57211647,4.277775921,4.687014389,7.444799356,8.641260566,0.774834427,5.100405211,5.067667626,8.73949423,4.633690962,9.508227575,6.446973661,8.395742524,7.438258619,7.100180235,6.128561645,6.08680132,5.479374453,6.297627111,6.604810893,6.718560906,7.198627619,5.437817207,8.007917057,6.05739336,5.175217748,12.70505777,8.580055048,5.57712522,7.814544644,8.122298141,4.849468809,4.179735563,5.700929142,7.874141041,8.645821633,1.829885035,6.757290786,4.65287552,5.759276501,9.243612901,4.77469924,9.028485175,1.286594376,6.691331449,6.242336961,4.350124283,4.303708553,7.120880694,3.448004819,2.080599822,4.927158242,4.572591747,1.382185648,8.107218312,5.421760798,6.840236998,2.671710297,4.824875483,5.647958736,7.593407201,13.08719645,8.288231025,4.612396142,5.776082704,3.25106616,4.57939864,9.548099779,1.690906701,1.136496065,2.121488709,5.821659941,6.175497568,8.509091198,4.240857723,8.355974064,6.103260417,7.26855136,1.48298966,5.870366839,5.63549008,6.048726093,5.914277067,3.842289715,8.385323526,3.599741762,7.849487712,5.523266447,4.120245933,8.056793442,1.197144226,6.251735461,7.686438125,Non-Metastasis
GSM371134,7.104972408,6.467663748,5.820179482,4.40183316,2.315621587,4.854951326,7.35613917,10.52451876,4.428108205,4.518542652,8.656463722,8.581788443,2.268481405,4.976165336,5.01215274,8.603489527,4.245784711,8.970262734,7.121108873,7.477165033,8.420126174,7.154030144,5.997951816,5.568078196,5.01228587,5.91334926,6.633961026,6.467089815,7.088343817,5.376642252,8.359398065,6.833504257,6.239147001,12.95936598,8.923479746,5.670781983,7.63741657,8.464483491,5.089475718,4.434439555,5.906315685,7.654334372,8.321322865,1.887608376,6.770866844,4.857081284,5.63489752,8.766246897,4.407463914,7.675840486,1.018956537,5.82224366,5.841051604,3.872788068,5.990432558,6.398054396,4.166892772,2.047333879,4.510999564,3.7866219,3.770997739,7.796390398,6.21094754,5.970678947,2.079586494,6.096900406,6.297733787,7.901956982,12.77780482,8.501972129,5.12597003,6.030006883,3.755027247,4.703961585,9.790173578,1.778548034,6.246187129,2.790294042,5.961896286,6.236769884,9.537748001,4.281153885,8.137616932,5.804505629,6.040002368,2.019831503,5.77861041,1.944239643,5.735503107,5.383718675,4.508952016,9.857147,2.788874102,8.415083952,5.181626793,4.528313421,7.564312992,4.407753584,5.478810887,7.832488853,Non-Metastasis
GSM371135,6.93126024,5.70159556,5.946784818,4.46115716,2.567220088,4.159575761,6.637111959,10.41328612,5.992080499,6.319924778,7.2055447,8.428636929,4.026483525,5.544553299,4.395972509,7.304162645,1.504967781,8.805646606,7.038518413,8.589284821,9.071312546,7.305273951,6.726863573,7.373291011,5.720416916,6.192857723,6.02341729,5.727135399,2.100138464,5.682882053,7.597301036,7.347412654,5.679063839,12.98458744,8.966472402,5.000754761,8.474256149,8.094807674,6.165265495,4.793384643,7.591305399,7.556339917,8.788727289,4.136840516,7.424991172,4.800867249,6.182079581,9.159361976,4.237189924,7.499078168,1.586393249,5.981090735,7.385319996,3.423448919,6.654729104,6.422259629,1.73149725,1.259713814,5.220338523,3.799260359,3.709905496,7.784484036,5.596916897,5.638879161,0.897273919,5.350812789,6.102458163,8.865741804,13.00796748,7.733100946,4.815812048,5.808138571,2.154407959,4.105271953,9.966873428,1.159119169,1.991741579,4.102627216,5.697289728,5.901005505,9.009983833,3.746286591,9.113419839,6.511714867,6.157075175,2.677198915,6.067135252,6.145653362,4.426567104,6.742179936,2.505914363,8.549784454,2.736575347,6.591537235,6.683670725,3.90444503,8.571478968,4.159349178,7.102765208,9.468508092,Metastasis
GSM371136,6.319050712,7.300132822,6.283082921,4.663270896,2.726287719,5.394942206,6.609905076,10.82308845,5.641952088,5.716909064,7.147390069,8.69918755,1.93536445,6.606358034,5.882449492,8.576689232,7.422889482,8.877468878,6.634925322,7.733670224,7.986375133,7.385305961,6.332326905,4.299993592,6.23152324,5.698994162,5.737418831,6.606134756,5.442948194,6.046613421,7.717354299,7.096359311,3.596633301,12.7397422,8.714407073,5.005882053,7.79170942,8.634825793,5.67784474,5.32444752,5.280512598,7.535457615,8.575095106,2.021543643,7.386357335,5.306096427,6.300844167,8.394725599,5.016476168,8.332529648,1.350428054,5.85780171,5.512878435,4.702642821,6.134484999,6.421679722,3.250464011,1.754558793,3.110080781,4.737701789,2.551003811,7.517008357,6.304693463,6.046104358,6.038298066,6.002157262,4.897270095,7.769986188,12.7886856,9.043268494,5.197622834,6.826957073,0.897392152,4.78430853,9.572268289,2.546344675,3.114017155,3.730383933,6.197341826,6.389865225,8.957406069,4.181925669,8.453132679,6.065923839,7.832823009,2.249972935,6.543114298,2.603557757,6.230111444,5.772852492,3.937254369,6.377321212,2.458608082,8.084569605,7.056473884,6.235473444,8.515953994,3.1487687,5.641285903,4.71532435,Non-Metastasis
GSM371137,6.004569598,5.981693408,6.469144343,4.074793657,2.355449906,4.8963788,6.507989553,10.57128477,5.060861828,5.895811021,7.75980135,8.330364583,1.380532059,6.381844595,5.191257272,7.557584135,5.222373251,9.096259896,6.697276749,8.087813198,7.776326324,6.504776183,6.64591691,6.424156908,5.964159251,5.993538775,6.160122195,5.856069775,0.265062423,6.105984894,8.399803424,6.411235209,5.294897625,12.35520037,9.121288376,4.188094691,7.926181406,7.820176382,5.238881474,3.215017735,6.877852973,7.97490542,8.633801522,2.71703083,7.447226091,5.4127714,6.192224173,8.428515211,4.328085047,7.608672354,2.24344942,6.558615222,5.768559603,3.656847146,4.719014131,5.999636291,2.81467619,2.986025387,4.09451161,4.286218099,3.224060318,7.670557746,5.867238398,6.288224578,1.629973462,5.880986023,5.905279549,8.960950044,12.81561098,7.859784781,5.235910869,6.037798895,-0.028087453,5.095802145,9.398025313,1.573165279,2.467105018,4.095992011,6.079986149,5.443509475,9.357476392,4.578585515,7.85788132,5.891658946,8.070881321,2.199816761,5.718447375,4.796275022,5.108795569,5.892142843,2.324179731,9.22260866,3.367853235,8.043644823,4.644786335,4.632182019,8.130737267,4.415977274,6.669459696,8.162723486,Non-Metastasis
GSM371138,5.375719299,6.756523505,5.65133534,4.55909418,2.323493976,3.618232698,8.291722602,10.6894557,4.661467508,4.079061737,8.291047179,9.3407563,2.352274014,4.53816425,4.595250931,7.743522628,3.767487386,9.139078455,6.822458224,7.977828826,8.198988794,7.595631505,6.042001811,6.255852055,6.680635008,5.665811902,6.096264227,5.183886315,3.915717886,6.107970464,7.315820191,7.877807892,5.615488566,13.21706464,9.753249474,4.604626856,8.777573923,8.444184668,5.074607608,4.722573305,7.10840515,7.977929779,9.024845566,1.699536655,7.142864415,5.439593175,4.973489088,9.955881358,5.276739723,7.716255401,1.028475695,6.457282175,5.962296133,3.288415577,6.83040426,7.881068235,5.267521948,2.264202212,4.160366635,4.787910544,3.058085261,7.649126639,6.553598982,6.720003153,0.882298361,4.89405858,5.821947536,8.380237727,13.08606745,8.706567624,4.710868006,4.964076481,3.69353463,4.727902558,10.32972445,4.124729613,1.787126967,3.007431929,6.135202884,5.471345506,7.884267606,3.047107089,8.871767917,5.464918827,5.412438869,2.528761699,6.31535441,3.649087507,4.060155826,5.396901112,3.811467822,9.096346005,3.705653071,8.262064607,5.624361952,2.787037627,8.191133657,4.527274893,7.272981701,7.990158662,Non-Metastasis
GSM371139,6.83035331,6.280682961,5.766700048,4.271787921,2.967746117,4.730128246,1.816405559,10.49551671,6.237160154,5.571684611,5.019654807,9.423371011,1.385440907,6.149433371,5.375488842,7.567935829,3.649192548,9.42876963,7.339072566,7.817861334,8.861040832,8.033739275,5.899550992,4.772660874,6.297676766,5.872265449,6.539435012,4.03444843,4.909709143,6.397715843,8.233296846,6.218297263,4.194129114,13.1652029,9.364218755,6.400504866,8.083359855,8.852131846,5.986366559,5.32896007,6.981908799,8.192684852,8.932378971,2.094504695,7.14098699,5.695169243,6.359660796,9.038230946,3.742925186,4.912758972,2.44063887,6.567546362,5.856279241,4.476313162,5.040627507,7.110718614,1.06486355,2.654452311,2.654596858,4.454332682,2.300031947,7.029935024,4.77626989,7.5426202,1.465499331,7.403779575,4.239540973,8.522767782,12.95301707,7.922957362,5.559803498,6.520777424,4.012642747,4.207531709,9.819222634,1.241649114,2.508223592,3.934739893,5.443823499,7.0575028,8.471565464,4.374746749,8.888933578,6.452884677,7.090101354,0.897839448,6.405289068,4.134432013,4.394278087,6.133585306,5.055994688,10.73337139,3.13247636,8.495211307,7.408802306,4.831299999,9.658579026,3.316266959,7.275409236,4.039500589,Non-Metastasis
GSM371140,7.605999014,6.450700835,5.762100041,3.792278241,2.533646462,4.615561892,5.593475024,10.55493033,5.177665784,6.748478402,7.431633109,8.670427296,1.25955235,6.284923778,5.435338061,7.424950675,4.956302442,9.020313173,6.10296361,7.290537939,8.578738704,6.77896576,7.08278973,5.825302516,6.821910856,5.887538986,5.810355615,5.772715601,5.407755294,5.84602025,7.777411236,6.75856536,5.037983895,12.73347575,9.073495288,4.65212892,8.208514909,8.435890117,6.106515734,3.799032794,7.436696681,8.310784799,8.620461042,2.247168607,6.84451509,5.270890183,5.793873881,8.781678405,3.760857005,6.975189152,1.212663849,6.955765625,5.634511887,3.784045925,5.520811885,6.141763254,3.415175267,1.852634058,3.528477432,5.11920655,3.245400295,8.166796086,5.697016695,5.8525285,1.708511296,4.555226777,7.065129626,6.926360393,12.42054772,8.013370838,5.368440361,6.626623221,0.272469388,5.099288516,9.995479208,3.571827102,2.318114946,3.864748286,5.805600587,6.306891355,7.212417926,3.902073742,7.84814276,7.390894371,7.07844707,2.375942585,6.275618439,3.401306066,5.469193677,5.620283996,2.931553241,8.252616597,2.738520609,6.609936073,4.279309444,5.407762919,9.05053081,4.251004742,8.479838874,6.866380669,Metastasis
